,year_t,exporter_i,importer_j,hscode_k,value_v,quantity_q,hs,product
20154,2019,620,276,30382,17.476,2.876,HS17,meat
20155,2019,620,276,30488,63.822,19.474,HS17,meat
20156,2019,620,276,30496,1.738,0.48,HS17,meat
20157,2019,620,276,30497,0.767,0.162,HS17,meat
20158,2019,620,300,30381,61.814,26.555,HS17,meat
20159,2019,620,300,30382,3.716,0.906,HS17,meat
20160,2019,620,348,30381,2.76,0.987,HS17,meat
20161,2019,620,372,30497,0.048,0.009,HS17,meat
20162,2019,620,380,30281,103.93,33.332,HS17,meat
20163,2019,620,380,30282,0.068,0.015,HS17,meat
20164,2019,620,380,30381,1215.978,488.142,HS17,meat
20165,2019,620,380,30382,6.043,1.395,HS17,meat
20166,2019,620,380,30447,27.731,8.792,HS17,meat
20167,2019,620,380,30456,6.522,2.181,HS17,meat
20168,2019,620,380,30488,390.18,102.394,HS17,meat
20169,2019,620,380,30496,462.061,140.193,HS17,meat
20170,2019,620,442,30282,0.775,0.131,HS17,meat
20171,2019,620,442,30381,0.347,0.108,HS17,meat
20172,2019,620,442,30382,22.961,5.059,HS17,meat
20173,2019,620,442,30497,0.096,0.02,HS17,meat
20174,2019,620,446,30382,3.112,0.7,HS17,meat
20175,2019,620,446,30448,0.04,0.008,HS17,meat
20176,2019,620,470,30381,7.78,2.488,HS17,meat
20177,2019,620,470,30488,4.132,1.164,HS17,meat
20178,2019,620,499,30381,9.256,3.882,HS17,meat
20179,2019,620,499,30488,2.022,0.662,HS17,meat
20180,2019,620,499,30496,0.252,0.096,HS17,meat
20181,2019,620,504,30381,51.894,25.108,HS17,meat
20182,2019,620,508,30282,0.31,0.058,HS17,meat
20183,2019,620,508,30381,0.777,0.24,HS17,meat
20184,2019,620,508,30382,0.108,0.018,HS17,meat
20185,2019,620,528,30282,0.001,           NA,HS17,meat
20186,2019,620,528,30381,0.066,0.016,HS17,meat
20187,2019,620,528,30382,0.438,0.088,HS17,meat
20188,2019,620,528,30497,0.039,0.008,HS17,meat
20189,2019,620,533,30381,0.284,0.077,HS17,meat
20190,2019,620,600,30488,0.18,0.031,HS17,meat
20191,2019,620,616,30282,0.072,0.004,HS17,meat
20192,2019,620,616,30381,1.51,0.721,HS17,meat
20193,2019,620,616,30382,8.499,1.787,HS17,meat
20194,2019,620,634,30282,0.114,0.006,HS17,meat
20195,2019,620,642,30381,0.649,0.19,HS17,meat
20196,2019,620,642,30488,9.856,2.882,HS17,meat
20197,2019,620,642,30496,0.251,0.068,HS17,meat
20198,2019,620,688,30381,0.259,0.104,HS17,meat
20199,2019,620,703,30381,1.687,0.989,HS17,meat
20200,2019,620,705,30381,37.079,12.756,HS17,meat
20201,2019,620,705,30496,6.529,2.888,HS17,meat
20202,2019,620,724,30281,3702.357,1518.82,HS17,meat
20203,2019,620,724,30282,347.534,136.233,HS17,meat
20204,2019,620,724,30381,11661.331,6024.175,HS17,meat
20205,2019,620,724,30382,214.696,59.07,HS17,meat
20206,2019,620,724,30447,38.747,12.341,HS17,meat
20207,2019,620,724,30448,12.444,3.302,HS17,meat
20208,2019,620,724,30456,17.297,5.964,HS17,meat
20209,2019,620,724,30488,29.174,10.117,HS17,meat
20210,2019,620,724,30496,19.702,4.716,HS17,meat
20211,2019,620,724,30497,3.285,0.852,HS17,meat
20212,2019,620,757,30381,4.61,1.408,HS17,meat
20213,2019,620,757,30382,27.007,5.303,HS17,meat
20214,2019,620,757,30447,0.109,0.027,HS17,meat
20215,2019,620,757,30488,0.699,0.1,HS17,meat
20216,2019,620,757,30497,5.433,0.98,HS17,meat
20217,2019,620,784,30381,0.446,0.125,HS17,meat
20218,2019,620,804,30382,0.451,0.07,HS17,meat
20219,2019,620,826,30282,2.342,0.138,HS17,meat
20220,2019,620,826,30381,2.595,0.729,HS17,meat
20221,2019,620,826,30382,10.811,2.808,HS17,meat
20222,2019,620,858,30381,97.543,115.47,HS17,meat
20223,2019,642,100,30281,0.192,0.085,HS17,meat
20224,2019,642,100,30381,0.1,0.043,HS17,meat
20225,2019,642,380,30381,0.096,0.034,HS17,meat
20226,2019,642,380,30488,0.744,0.08,HS17,meat
20227,2019,642,498,30282,1.506,0.163,HS17,meat
20228,2019,642,498,30382,0.058,0.006,HS17,meat
20229,2019,642,498,30496,0.851,0.5,HS17,meat
20230,2019,642,528,30381,0.65,0.334,HS17,meat
20231,2019,643,112,30281,0.268,0.016,HS17,meat
20232,2019,643,112,30381,5.651,2,HS17,meat
20233,2019,643,156,30382,261.379,231.982,HS17,meat
20234,2019,643,156,30488,11.728,4.34,HS17,meat
20235,2019,643,398,30281,0.272,0.087,HS17,meat
20236,2019,643,398,30381,0.262,0.1,HS17,meat
20237,2019,643,398,30496,0.43,0.543,HS17,meat
20238,2019,643,410,30382,80.417,33.545,HS17,meat
20239,2019,643,724,30382,83.765,48.213,HS17,meat
20240,2019,666,56,30382,0.595,0.162,HS17,meat
20241,2019,666,251,30382,53.729,9.8,HS17,meat
20242,2019,686,251,30281,233.647,41.618,HS17,meat
20243,2019,686,251,30381,7.568,2.52,HS17,meat
20244,2019,686,380,30281,1.676,0.242,HS17,meat
20245,2019,686,380,30382,3.988,2.026,HS17,meat
20246,2019,686,384,30381,7.541,12.36,HS17,meat
20247,2019,686,384,30382,28.516,33.12,HS17,meat
20248,2019,686,410,30381,92.065,35.755,HS17,meat
20249,2019,686,458,30382,6.149,6.2,HS17,meat
20250,2019,686,490,30381,93.722,113.255,HS17,meat
20251,2019,686,490,30496,9.862,15.225,HS17,meat
20252,2019,686,620,30381,1783.624,1169.895,HS17,meat
20253,2019,686,688,30281,0.121,0.012,HS17,meat
20254,2019,686,702,30381,17.504,8.18,HS17,meat
20255,2019,686,724,30281,30.396,5.701,HS17,meat
20256,2019,686,724,30381,1194.754,762.784,HS17,meat
20257,2019,686,724,30382,0.708,0.574,HS17,meat
20258,2019,686,858,30381,45.568,51.069,HS17,meat
20259,2019,690,144,30381,28.129,20.518,HS17,meat
20260,2019,690,410,30381,78.439,30.949,HS17,meat
20261,2019,690,490,30381,409.817,404.772,HS17,meat
20262,2019,690,490,30496,9.997,18.275,HS17,meat
20263,2019,690,702,30381,49.626,60,HS17,meat
20264,2019,694,410,30382,0.119,0.026,HS17,meat
20265,2019,699,124,30282,49.379,14.24,HS17,meat
20266,2019,699,156,30382,67.162,44.581,HS17,meat
20267,2019,699,251,30281,1.512,0.259,HS17,meat
20268,2019,699,276,30381,0.646,0.154,HS17,meat
20269,2019,699,392,30497,102.482,27.08,HS17,meat
20270,2019,699,458,30282,0.353,0.45,HS17,meat
20271,2019,699,458,30382,6.135,6.3,HS17,meat
20272,2019,699,458,30488,26.716,11.016,HS17,meat
20273,2019,699,499,30381,4.657,0.492,HS17,meat
20274,2019,699,524,30282,2.557,1.8,HS17,meat
20275,2019,699,704,30382,4.136,1.062,HS17,meat
20276,2019,699,757,30281,0.251,0.045,HS17,meat
20277,2019,699,764,30382,651.756,601.929,HS17,meat
20278,2019,699,826,30282,0.487,0.126,HS17,meat
20279,2019,702,76,30381,264.36,199.428,HS17,meat
20280,2019,702,156,30381,156.26,95.521,HS17,meat
20281,2019,702,360,30381,36.944,6.9,HS17,meat
20282,2019,702,360,30382,0.459,0.06,HS17,meat
20283,2019,702,360,30448,9.018,1.24,HS17,meat
20284,2019,702,410,30381,23.145,8.18,HS17,meat
20285,2019,702,458,30381,2.755,3.064,HS17,meat
20286,2019,702,458,30382,5.427,7.836,HS17,meat
20287,2019,702,458,30448,4.781,0.7,HS17,meat
20288,2019,702,458,30488,6.655,1.81,HS17,meat
20289,2019,702,458,30497,3.954,0.89,HS17,meat
20290,2019,702,490,30381,40.411,51.748,HS17,meat
20291,2019,702,704,30381,3857.617,1726.56,HS17,meat
20292,2019,702,704,30448,1.36,0.2,HS17,meat
20293,2019,702,705,30488,56.796,20.528,HS17,meat
20294,2019,703,40,30381,0.153,0.033,HS17,meat
