Class,Superorder,Order,Family,Genus,species_binomial,EDGE.Scientific.name,OldRLCategory,OldRLYear,GSTPRLCategory,GSTRLYear,MaxLinearDimension,MeasurementType,BodySizeClass,length.weight.a,length.weight.b,mass_50,mass_75,mass_max
Elasmobranchii,Selachimorpha,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna media,Sphyrna media,DD,2006,CR,2020,150,TL,medium,0.00302,3.16,2542.146269,9154.801116,22722.45864
Elasmobranchii,Selachimorpha,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna mokarran,Sphyrna mokarran,EN,2007,CR,2018,610,TL,large,0.00123,3.24,137732.5509,512356.5236,1301289.055
Elasmobranchii,Selachimorpha,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna tiburo,Sphyrna tiburo,LC,2014,EN,2020,150,TL,medium,0.00069,3.372,1450.626714,5692.924136,15018.57806
Elasmobranchii,Selachimorpha,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna tudes,Sphyrna tudes,VU,2006,CR,2020,150,TL,medium,0.00302,3.16,2542.146269,9154.801116,22722.45864
Elasmobranchii,Selachimorpha,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna zygaena,Sphyrna zygaena,VU,2005,VU,2018,400,TL,large,0.00142,3.3,55678.47479,212221.0627,548385.9455
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus asper,Cirrhigaleus asper,DD,2006,DD,2020,123.5,TL,small,0.00355,3.1,1262.417293,4436.963317,10824.20283
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus australis,Cirrhigaleus australis,DD,2008,DD,2016,123,TL,small,0.00355,3.1,1246.640443,4381.513105,10688.92915
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus barbifer,Cirrhigaleus barbifer,DD,2007,LC,2020,126,TL,small,0.00355,3.1,1343.334153,4721.358295,11517.99917
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,VU,2016,VU,2020,200,TL,medium,0.0027,3.11,4480.88465,15812.75637,38687.17791
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus acutipinnis,Squalus megalops-cubensis,NE,NA,NT,2020,95.2,TL,small,0.0027,3.11,445.3704383,1571.683894,3845.250822
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus albicaudus,Squalus megalops-cubensis,NE,NA,DD,2020,61,TL,small,0.0027,3.11,111.5671308,393.7132948,963.251183
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus albifrons,Squalus albifrons,DD,2003,LC,2018,86,TL,small,0.0027,3.11,324.6763545,1145.762164,2803.199116
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus altipinnis,Squalus altipinnis,DD,2008,DD,2018,71.5,TL,small,0.0027,3.11,182.8320243,645.2025621,1578.539865
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bahiensis,Squalus megalops-cubensis-mitsukurii-blainvilei,NE,NA,DD,2020,69,TL,small,0.0027,3.11,163.6745478,577.5970487,1413.137549
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bassi,NA,NE,NA,LC,2020,110,TL,small,0.0027,3.11,698.0583534,2463.403443,6026.914286
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus blainville,Squalus blainville,DD,2008,DD,2021,92,TL,small,0.0027,3.11,400.442921,1413.137549,3457.35446
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus boretzi,NA,NE,NA,NT,2021,71,TL,small,0.0027,3.11,178.8850069,631.2737896,1544.462005
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus brevirostris,Squalus brevirostris,DD,2008,EN,2021,58,TL,small,0.0027,3.11,95.3721422,336.562212,823.4264707
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus bucephalus,Squalus bucephalus,DD,2008,DD,2017,90,TL,small,0.0027,3.11,373.9854292,1319.770746,3228.925082
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus chloroculus,Squalus chloroculus,NT,2008,EN,2018,99,TL,small,0.0027,3.11,503.0207876,1775.128303,4342.9939
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus clarkae,Squalus mitsukurii,NE,NA,LC,2020,82,TL,small,0.0027,3.11,279.9764861,988.0191772,2417.268235
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus crassispinus,Squalus crassispinus,DD,2003,LC,2018,67,TL,small,0.0027,3.11,149.3664689,527.1047498,1289.604086
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus cubensis,Squalus cubensis,DD,2006,LC,2020,60,TL,small,0.0027,3.11,105.9768158,373.9854292,914.9853759
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus edmundsi,Squalus edmundsi,NT,2008,NT,2018,115,TL,small,0.0027,3.11,801.5502634,2828.619798,6920.445418
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus formosus,Squalus formosus,NE,NA,EN,2020,85,TL,small,0.0027,3.11,313.0785665,1104.834309,2703.065834
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus grahami,Squalus grahami,NT,2003,NT,2018,73,TL,small,0.0027,3.11,195.0269247,688.2375887,1683.828512
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus griffini,Squalus griffini,LC,2010,LC,2017,110,TL,small,0.0027,3.11,698.0583534,2463.403443,6026.914286
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus hawaiiensis,Squalus mitsukurii,NE,NA,LC,2020,101,TL,small,0.0027,3.11,535.3033362,1889.05136,4621.715805
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus hemipinnis,Squalus hemipinnis,NT,2008,VU,2020,78,TL,small,0.0027,3.11,239.6484873,845.7042394,2069.083315
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus japonicus,Squalus japonicus,DD,2008,EN,2020,105,TL,small,0.0027,3.11,604.0309579,2131.586757,5215.098124
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus lalannei,Squalus lalannei,DD,2008,LC,2018,79,TL,small,0.0027,3.11,249.3335563,879.8822308,2152.702514
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus lobularis,NA,NE,NA,DD,2020,73,TL,small,0.0027,3.11,195.0269247,688.2375887,1683.828512
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus mahia,NA,NE,NA,DD,2020,59,TL,small,0.0027,3.11,100.5796764,354.9392682,868.387414
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus margaretsmithae,NA,NE,NA,LC,2020,54.3,TL,small,0.0027,3.11,77.69408344,274.1774692,670.7971893
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus megalops,Squalus megalops,LC,2003,LC,2020,64,TL,small,0.0027,3.11,129.5329322,457.113463,1118.364784
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus melanurus,Squalus melanurus,LC,2003,DD,2017,75,TL,small,0.0027,3.11,212.12947,748.5913809,1831.48891
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus mitsukurii,Squalus mitsukurii,DD,2007,EN,2020,112,TL,small,0.0027,3.11,738.2926216,2605.387612,6374.289952
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus montalbani,Squalus montalbani,VU,2008,VU,2018,101,TL,small,0.0027,3.11,535.3033362,1889.05136,4621.715805
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus nasutus,Squalus nasutus,DD,2003,NT,2018,64,TL,small,0.0027,3.11,129.5329322,457.113463,1118.364784
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus notocaudatus,Squalus notocaudatus,DD,2003,LC,2018,62,TL,small,0.0027,3.11,117.3541986,414.1354881,1013.215718
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus quasimodo,NA,NE,NA,DD,2020,85,TL,small,0.0027,3.11,313.0785665,1104.834309,2703.065834
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus rancureli,Squalus rancureli,NT,2003,NT,2017,77,TL,small,0.0027,3.11,230.2218995,812.438412,1987.695797
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus raoulensis,Squalus raoulensis,LC,2010,LC,2017,93,TL,small,0.0027,3.11,414.1354881,1461.457746,3575.5737
Elasmobranchii,Selachimorpha,Squaliformes,Squalidae,Squalus,Squalus suckleyi,Squalus suckleyi,NE,NA,LC,2016,130,TL,small,0.00396,3.004,1105.826286,3738.221677,8871.172338
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina aculeata,Squatina aculeata,CR,2007,CR,2017,188,TL,medium,0.0032,3.12,4584.678451,16244.77161,39858.63925
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina africana,Squatina africana,DD,2004,NT,2017,122,TL,small,0.0032,3.12,1189.540036,4214.866192,10341.71702
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina albipunctata,Squatina albipunctata,VU,2003,VU,2015,130,TL,small,0.0032,3.12,1450.239237,5138.594874,12608.2043
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina argentina,Squatina argentina,EN,2006,CR,2017,120,TL,small,0.0032,3.12,1129.748776,4003.00938,9821.899047
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina armata,Squatina armata,DD,2004,CR,2020,150,TL,medium,0.0032,3.12,2266.423789,8030.560316,19704.01396
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina australis,Squatina australis,LC,2003,LC,2015,152,TL,medium,0.0032,3.12,2362.046191,8369.376679,20535.34354
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina caillieti,Squatina caillieti,NE,NA,DD,2018,32.6,TL,small,0.0032,3.12,19.37203763,68.64043582,168.4181492
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina californica,Squatina californica,NT,2005,NT,2014,152,TL,medium,0.0032,3.12,2362.046191,8369.376679,20535.34354
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina david,NA,NE,NA,NT,2017,79,TL,small,0.0032,3.12,306.5723032,1086.269648,2665.302478
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina dumeril,Squatina dumeril,DD,2006,LC,2017,152,TL,medium,0.0032,3.12,2362.046191,8369.376679,20535.34354
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina formosa,Squatina formosa,EN,2008,EN,2020,85,TL,small,0.0032,3.12,385.2329621,1364.98591,3349.168721
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina guggenheim,Squatina guggenheim,EN,2007,EN,2018,95,TL,small,0.0032,3.12,545.0471089,1931.251209,4738.57356
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina japonica,Squatina japonica,VU,2008,CR,2021,200,TL,medium,0.0032,3.12,5560.962652,19704.01396,48346.33587
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina legnota,Squatina legnota,DD,2008,CR,2020,134,TL,small,0.0032,3.12,1594.055223,5648.174308,13858.52307
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina nebulosa,Squatina nebulosa,VU,2008,EN,2021,200,TL,medium,0.0032,3.12,5560.962652,19704.01396,48346.33587
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina occulta,Squatina occulta,EN,2007,CR,2018,160,TL,medium,0.0032,3.12,2771.984118,9821.899047,24099.29424
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina oculata,Squatina oculata,CR,2007,CR,2017,160,TL,medium,0.0032,3.12,2771.984118,9821.899047,24099.29424
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina pseudocellata,Squatina pseudocellata,DD,2003,LC,2015,114,TL,small,0.0032,3.12,962.6746329,3411.019925,8369.376679
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina squatina,Squatina squatina,CR,2014,CR,2017,244,TL,medium,0.0032,3.12,10341.71702,36643.53626,89909.63539
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina tergocellata,Squatina tergocellata,LC,2003,LC,2015,140,TL,small,0.0032,3.12,1827.493594,6475.310398,15888.00799
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina tergocellatoides,Squatina tergocellatoides,VU,2008,EN,2020,150,TL,medium,0.0032,3.12,2266.423789,8030.560316,19704.01396
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina varii,NA,NE,NA,LC,2018,132,TL,small,0.0032,3.12,1520.992446,5389.292875,13223.32414
Elasmobranchii,Selachimorpha,Orectolobiformes,Stegostomatidae,Stegostoma,Stegostoma tigrinum,Stegostoma fasciatum,VU,2003,EN,2015,246,TL,medium,0.00389,3.12,12895.95619,45693.9053,112115.8814
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce californica,Torpedo californica,LC,2005,LC,2015,137,TL,large,0.01738,2.92,3983.513019,13015.25608,30149.06362
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce cowleyi,NA,NE,NA,LC,2018,113,TL,large,0.01738,2.92,2270.028134,7416.819607,17180.6198
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce formosa,Torpedo formosa,DD,2007,NT,2020,89,TL,medium,0.01738,2.92,1130.475108,3693.579751,8555.956966
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce nobiliana,Torpedo nobiliana,DD,2004,LC,2021,180,TL,large,0.01738,2.92,8839.707601,28881.80797,66902.98376
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce occidentalis,NA,NE,NA,LC,2020,154,TL,large,0.01738,2.92,5605.349411,18314.25117,42423.86938
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce puelcha,Torpedo puelcha,DD,2006,CR,2020,120,TL,large,0.01738,2.92,2705.524202,8839.707601,20476.65488
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce tokionis,Torpedo tokionis,DD,2009,LC,2021,114,TL,large,0.01738,2.92,2329.186963,7610.108122,17628.3611
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce tremens,Torpedo tremens,LC,2006,LC,2020,90,TL,medium,0.01738,2.92,1167.966301,3816.074009,8839.707601
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo adenensis,Torpedo adenensis,NT,2006,EN,2017,40.7,TL,small,0.01738,2.92,115.0953717,376.0489117,871.0948518
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo andersoni,Torpedo andersoni,DD,2006,LC,2020,31,TL,small,0.01738,2.92,51.97785231,169.826245,393.3923571
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo bauchotae,Torpedo bauchotae,DD,2007,EN,2021,60,TL,medium,0.01738,2.92,357.4734863,1167.966301,2705.524202
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo fuscomaculata,Torpedo fuscomaculata,DD,2004,DD,2018,65,TL,medium,0.01738,2.92,451.5950638,1475.487935,3417.879707
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo mackayana,Torpedo mackayana,DD,2007,EN,2021,50,TL,medium,0.01738,2.92,209.9107099,685.8372572,1588.701058
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,Torpedo marmorata,DD,2003,VU,2021,100,TL,large,0.01738,2.92,1588.701058,5190.732652,12024.02227
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo panthera,Torpedo panthera,NE,NA,EN,2022,60,TL,medium,0.01738,2.92,357.4734863,1167.966301,2705.524202
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo sinuspersici,Torpedo sinuspersici,DD,2004,DD,2017,80,TL,medium,0.01738,2.92,828.065988,2705.524202,6267.18528
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo suessii,Torpedo suessii,DD,2008,CR(PE),2017,29,TL,small,0.01738,2.92,42.78035052,139.775423,323.7814219
Elasmobranchii,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,Torpedo torpedo,DD,2003,VU,2021,60,TL,medium,0.01738,2.92,357.4734863,1167.966301,2705.524202
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Furgaleus,Furgaleus macki,Furgaleus macki,LC,2003,LC,2015,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Galeorhinus,Galeorhinus galeus,Galeorhinus galeus,VU,2006,CR,2020,96,TL,small,0.0038,3.09,595.41397,2084.20777,5069.927007
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Gogolia,Gogolia filewoodi,Gogolia filewoodi,DD,2003,DD,2020,73.9,TL,small,0.0038,3.09,265.2847131,928.6118366,2258.889108
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis abdita,Hemitriakis abdita,DD,2003,DD,2015,60,TL,small,0.0038,3.09,139.3440002,487.7645847,1186.508791
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis complicofasciata,Hemitriakis complicofasciata,DD,2008,VU,2020,120,TL,small,0.0038,3.09,1186.508791,4153.29664,10103.07663
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis falcata,Hemitriakis falcata,LC,2003,LC,2015,80,TL,small,0.0038,3.09,338.9604049,1186.508791,2886.234784
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis indroyonoi,Hemitriakis indroyonoi,NE,NA,EN,2021,120,TL,small,0.0038,3.09,1186.508791,4153.29664,10103.07663
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis japanica,Hemitriakis japanica,LC,2007,EN,2021,108,TL,small,0.0038,3.09,856.80169,2999.178437,7295.633369
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hemitriakis,Hemitriakis leucoperiptera,Hemitriakis leucoperiptera,EN,2005,CR,2021,96,TL,small,0.0038,3.09,595.41397,2084.20777,5069.927007
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Hypogaleus,Hypogaleus hyugaensis,Hypogaleus hyugaensis,NT,2005,LC,2015,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Iago,Iago garricki,Iago garricki,LC,2003,LC,2015,75,TL,small,0.0038,3.09,277.6771952,971.9909121,2364.410615
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Iago,Iago omanensis,Iago omanensis,LC,2008,LC,2020,89,TL,small,0.0038,3.09,471.2116623,1649.445692,4012.349144
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus albipinnis,Mustelus albipinnis,DD,2007,LC,2020,118,TL,small,0.0038,3.09,1126.461395,3943.104647,9591.775364
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus antarcticus,Mustelus antarcticus,LC,2003,LC,2015,185.2,TL,medium,0.0038,3.09,4535.357703,15875.72385,38618.39604
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus asterias,Mustelus asterias,LC,2006,NT,2021,140,TL,small,0.0038,3.09,1910.453802,6687.418938,16267.4405
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus californicus,Mustelus californicus,LC,2004,LC,2014,160,TL,medium,0.0038,3.09,2886.234784,10103.07663,24576.17795
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus canis,Mustelus canis,NT,2005,NT,2021,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus dorsalis,Mustelus dorsalis,DD,2004,VU,2020,66,TL,small,0.0038,3.09,187.0646264,654.8075245,1592.848084
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus fasciatus,Mustelus fasciatus,CR,2004,CR,2020,177,TL,medium,0.0038,3.09,3943.104647,13802.58065,33575.3841
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus griseus,Mustelus griseus,DD,2007,EN,2020,135,TL,small,0.0038,3.09,1707.388118,5976.600752,14538.34402
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus henlei,Mustelus henlei,LC,2004,LC,2014,100,TL,small,0.0038,3.09,675.461982,2364.410615,5751.532744
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus higmani,Mustelus higmani,LC,2006,EN,2020,64,TL,small,0.0038,3.09,170.0971471,595.41397,1448.370652
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus lenticulatus,Mustelus lenticulatus,LC,2003,LC,2017,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus lunulatus,Mustelus lunulatus,LC,2004,LC,2015,175,TL,medium,0.0038,3.09,3807.049122,13326.32716,32416.87654
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus manazo,Mustelus manazo,DD,2007,EN,2020,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus mento,Mustelus mento,NT,2007,CR,2020,141,TL,small,0.0038,3.09,1952.935806,6836.124423,16629.17312
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus minicanis,Mustelus minicanis,DD,2006,EN,2020,72,TL,small,0.0038,3.09,244.7700767,856.80169,2084.20777
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus mosis,Mustelus mosis,DD,2008,NT,2018,150,TL,medium,0.0038,3.09,2364.410615,8276.465155,20132.86526
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus mustelus,Mustelus mustelus,VU,2004,EN,,164,TL,medium,0.0038,3.09,3115.074233,10904.11419,26524.73704
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus norrisi,Mustelus norrisi,DD,2008,NT,2021,98,TL,small,0.0038,3.09,634.5845348,2221.321778,5403.462857
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus palumbes,Mustelus palumbes,DD,2006,LC,2020,113,TL,small,0.0038,3.09,985.4016846,3449.33433,8390.657366
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus punctulatus,Mustelus punctulatus,DD,2003,VU,2021,122,TL,small,0.0038,3.09,1248.68469,4370.939319,10632.50201
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus ravidus,Mustelus ravidus,LC,2003,LC,2018,78,TL,small,0.0038,3.09,313.4535785,1097.223809,2669.045141
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus schmitti,Mustelus schmitti,EN,2006,CR,2020,109,TL,small,0.0038,3.09,881.5537327,3085.821347,7506.396058
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus sinusmexicanus,Mustelus sinusmexicanus,DD,2006,LC,2021,140,TL,small,0.0038,3.09,1910.453802,6687.418938,16267.4405
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus stevensi,Mustelus stevensi,LC,2011,LC,2018,103,TL,small,0.0038,3.09,740.0617091,2590.537747,6301.596931
Elasmobranchii,Selachimorpha,Carcharhiniformes,Triakidae,Mustelus,Mustelus whitneyi,Mustelus whitneyi,VU,2007,CR,2020,118,TL,small,0.0038,3.09,1126.461395,3943.104647,9591.775364
